,client_accuracy_3,client_accuracy_1,client_accuracy_2,client_accuracy_0,client_accuracy_4,client_attack_3,client_attack_1,client_attack_2,client_attack_0,client_attack_4,server_attack,server_accuracy
0,2.823529411764706,2.588235294117647,2.823529411764706,4.941176470588235,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037074057246706045
1,23.764705882352942,18.352941176470587,32.0,30.58823529411765,31.529411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.2614266242616992
2,40.705882352941174,28.47058823529412,36.94117647058823,27.52941176470588,46.35294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.44307133121308495
3,43.05882352941177,40.0,44.470588235294116,41.88235294117647,48.94117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.5331213084961381
4,60.0,48.0,61.1764705882353,62.82352941176471,51.76470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.6600636074511586
5,64.94117647058823,58.82352941176471,72.47058823529412,68.0,65.64705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.7188550658791458
6,63.76470588235294,66.11764705882352,66.58823529411765,70.82352941176471,64.47058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.7555656519763744
7,71.76470588235294,68.94117647058823,72.23529411764706,71.76470588235294,67.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.7751022262607905
8,71.76470588235294,79.29411764705883,72.0,73.41176470588235,76.47058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.8220808723307588
9,71.52941176470588,78.11764705882352,78.82352941176471,80.0,79.05882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.8415265788278056
10,77.64705882352942,78.82352941176471,80.23529411764706,76.23529411764706,80.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.8432530667878237
11,79.29411764705883,80.23529411764706,78.11764705882352,77.17647058823529,80.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.860154475238528
12,81.17647058823529,83.29411764705881,82.58823529411765,80.94117647058823,82.11764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.8688777828259882
13,80.23529411764706,81.17647058823529,82.58823529411765,79.52941176470588,80.94117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.872694229895502
14,81.17647058823529,82.11764705882352,82.11764705882352,83.29411764705881,84.94117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.880872330758746
15,84.23529411764706,80.70588235294117,78.3529411764706,83.52941176470588,86.11764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.8793275783734666
16,82.82352941176471,81.88235294117648,85.41176470588235,77.17647058823529,77.88235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.8834166288050886
17,79.29411764705883,84.70588235294117,85.41176470588235,81.41176470588235,83.05882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.8768741481144934
18,85.1764705882353,80.0,80.70588235294117,80.47058823529412,84.94117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.8760563380281691
19,84.94117647058823,81.64705882352942,82.58823529411765,82.82352941176471,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917764652430713
20,84.0,84.70588235294117,81.64705882352942,86.11764705882354,84.94117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.8900499772830531
21,84.47058823529412,84.47058823529412,83.29411764705881,85.1764705882353,79.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.8884143571104044
22,82.11764705882352,82.35294117647058,82.11764705882352,83.76470588235294,80.94117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.8871422080872331
23,83.76470588235294,87.52941176470588,85.88235294117646,84.0,83.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.8936846887778283
24,82.82352941176471,84.0,84.47058823529412,82.11764705882352,85.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.9001363016810541
25,84.47058823529412,85.6470588235294,84.94117647058823,86.11764705882354,82.82352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.8962289868241708
26,80.0,84.94117647058823,85.1764705882353,85.88235294117646,84.70588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.8937755565651976
27,85.6470588235294,84.0,84.47058823529412,83.76470588235294,72.94117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.8972285324852339
28,86.3529411764706,86.82352941176471,84.23529411764706,84.70588235294117,84.47058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.9021353930031804
29,84.23529411764706,87.29411764705883,82.11764705882352,85.41176470588235,79.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.9022262607905498
30,80.23529411764706,85.88235294117646,83.05882352941177,82.11764705882352,83.05882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.9035892776010904
31,87.76470588235294,85.88235294117646,81.64705882352942,84.23529411764706,82.11764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.9028623353021354
32,83.52941176470588,88.23529411764706,83.52941176470588,83.76470588235294,84.94117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.9000454338936847
33,83.52941176470588,86.11764705882354,82.11764705882352,83.05882352941177,83.05882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.904679691049523
34,83.05882352941177,87.29411764705883,82.35294117647058,80.94117647058823,83.05882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.903498409813721
35,84.47058823529412,85.1764705882353,83.05882352941177,82.82352941176471,84.70588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.9024079963652885
36,85.41176470588235,85.88235294117646,85.41176470588235,83.76470588235294,84.47058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.906133575647433
37,71.76470588235294,87.05882352941177,85.41176470588235,83.52941176470588,83.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.9086778736937755
38,84.47058823529412,83.52941176470588,83.29411764705881,80.0,85.88235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.9071331213084961
39,87.05882352941177,75.52941176470588,84.23529411764706,84.23529411764706,81.17647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.900863243980009
40,86.3529411764706,85.88235294117646,82.35294117647058,84.23529411764706,80.94117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.9073148568832349
41,77.41176470588236,81.64705882352942,85.1764705882353,84.23529411764706,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8972285324852339
42,82.58823529411765,86.58823529411764,84.0,82.58823529411765,84.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.9083144025442981
43,82.82352941176471,84.47058823529412,83.76470588235294,84.94117647058823,82.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.9098591549295775
44,84.94117647058823,85.41176470588235,82.58823529411765,83.76470588235294,83.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.909041344843253
